timestamp,open,high,low,close,volume,rsi_6,rsi_12,macd,macd_signal,macd_hist,ema_21,sma_50,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_bandwidth,atr,rsi_6_momentum,rsi_12_momentum,macd_crossover_up,macd_hist_momentum,macd_strength,ma_aligned_bullish,price_above_ema_pct,ema_21_slope,ma_distance,bb_position,bb_squeeze,atr_percent,atr_momentum,volume_ma,volume_ratio,volume_spike,bullish_confluence,bearish_confluence,momentum_5,momentum_10,target
2024-11-10 14:30:00,79720.0,79796.0,79311.5,79382.0,657.38115,34.42382629625415,47.2124557389053,203.11615042484482,265.0679706237909,-61.95182019894611,79508.72019128277,78943.2802,80002.83172304272,79189.0602769573,79595.94600000001,1.0223780066454873,282.08072984424155,-19.126577161478494,-10.906536087501294,False,-25.135944569678657,-3.190671437847508,False,-0.15937898506969878,19.956078203988728,0.7162610799174512,0.23709325753664537,True,0.35534595984510536,-3.5662518326265626,581.8936691,1.129727274550052,0,1,3,-0.006233978305199678,-0.0005455438460249614,0
2024-11-10 14:45:00,79382.0,79657.44,79200.0,79508.01,1193.30901,43.443524823119006,50.94891202566688,179.0256746498053,247.8595114289938,-68.83383677918852,79508.6556284389,78987.7604,79998.56580672174,79207.32719327827,79602.9465,0.9939815650460605,294.60639199822447,9.019698526864858,3.7364562867615803,False,-6.882016580242407,-3.3327373163403724,False,-0.0008120228342381646,12.723889276356203,0.6594632203787542,0.3800153349609088,True,0.37053674466034864,16.24276615541885,625.4041391000001,1.9080606179057173,1,1,3,-0.0037339297797158765,0.002623076923076857,0
2024-11-10 15:00:00,79508.0,79694.0,79379.9,79693.99,361.00243,54.522200935406204,55.96718924211128,172.9472030351899,232.87704975023303,-59.92984671504314,79525.50420767172,79033.7896,79996.42451987062,79247.22848012937,79621.8265,0.9409430462402766,295.9987925697803,11.078676112287198,5.018277216444403,False,8.903990064145376,-2.827136259849538,True,0.21186384670797198,10.948626614868408,0.6221574470367015,0.59632125127748,True,0.3714192156394482,24.661140001460808,625.2927076,0.5773335032296585,0,3,1,-0.00042670072914135853,0.003272779093894545,0
2024-11-10 15:15:00,79693.99,79756.79,79444.0,79594.0,468.71532,48.404817668848764,52.79900363287582,158.2375491714629,217.949149634479,-59.71160046301611,79531.73109788337,79084.9898,79980.45327073186,79293.20472926814,79636.829,0.8629782854158087,297.1981645290812,-6.1173832665574395,-3.168185609235465,False,0.2182462520270292,-2.7562146651130472,True,0.07829441313177572,6.052933286241023,0.5648875962596059,0.43768047887190914,True,0.37339267347925875,28.598915715641738,635.4584451000001,0.737601841436914,0,2,2,-0.0026879335689974464,-0.0007532578401586863,0
2024-11-10 15:30:00,79594.0,79726.96,79532.0,79696.01,473.7754,54.63600781424112,55.59649716999248,153.04716452985303,204.96875261355382,-51.92158808370078,79546.66554353033,79134.59,79982.6736811971,79315.45531880291,79649.06450000001,0.8376976761531159,289.8954384912902,6.231190145392354,2.797493537116665,False,7.790012379315328,-2.38019141151055,True,0.1877444584876326,5.054666623854428,0.5207274638439765,0.5703600240130253,True,0.3637515083770068,23.385421735953116,621.3264301,0.7625225264620165,0,3,1,-0.000309079266162524,0.0012816292685377637,0
2024-11-10 15:45:00,79696.0,79758.88,79655.18,79694.03,224.49112,54.482749319364544,55.52681339338379,147.0785479071492,193.39071167227291,-46.31216376512373,79560.06231230029,79180.5108,79987.05860405632,79326.39939594369,79656.729,0.8293827984232557,276.5957643133417,-0.1532584948765745,-0.06968377660869152,False,5.609424318577055,-2.1293823727087253,True,0.16838559926441765,10.268424203502946,0.4793496637815125,0.5564602741352136,True,0.3470721261220467,-5.484965530899842,614.8865181,0.3650935791023427,0,3,1,0.003930739966239183,-0.002327742486633412,0
2024-11-10 16:00:00,79694.03,79764.0,79554.0,79662.0,501.23689,51.66922582227544,54.32519693398897,138.1710727992613,182.3467838976706,-44.175711098409295,79569.32937481844,79226.7988,79979.23179379059,79324.8232062094,79652.0275,0.8215843439530613,271.8389240052459,-2.8135234970891005,-1.2016164593948204,False,2.1364526667144332,-2.110402767242358,True,0.11646525854834067,12.134749275908689,0.4323418085881728,0.5152389503885694,True,0.34124039567829817,-22.767467992978595,591.2868633,0.8477050992725731,0,3,1,0.0019367859917510859,-0.0018043756108563267,0
2024-11-10 16:15:00,79662.0,79711.33,79486.01,79711.33,248.13712,55.88000448935949,55.92760281033218,133.5528393352579,172.58799498518806,-39.035155649930175,79582.23852256221,79276.9062,79976.90693279475,79324.68106720524,79650.794,0.8188567029093433,268.51614371915736,4.21077866708405,1.6024058763432123,False,5.14055544847912,-1.99835705226953,True,0.16221141781679133,11.346862978098216,0.3851466173414008,0.592814473012799,True,0.33686069937505414,-27.482648850622923,573.9012593,0.43236901042923187,0,3,1,0.0002175822794165094,-0.0002092112922421244,0
2024-11-10 16:30:00,79711.32,79782.29,79669.45,79772.01,378.64938,60.907460184392036,57.90915932431967,133.2531653753249,164.72102906321544,-31.467863687890542,79599.49047505656,79326.0896,79959.50373606128,79331.28526393871,79645.3945,0.7887693645896424,257.39641916778874,5.027455695032543,1.981556513987485,False,7.567291962039633,-1.856059151021027,True,0.21673445886879616,13.551875434638351,0.344654421307256,0.7015469229553274,True,0.32266507910204184,-39.80174536129249,572.7374458,0.6611220937544606,0,3,1,0.0022364751111892196,-0.0004574699543358192,1
2024-11-10 16:45:00,79772.0,79782.29,79630.0,79775.99,185.87116,61.25495450713474,58.04413593545299,131.8173163710744,158.14028652478726,-26.322970153712845,79615.53588641506,79375.84479999999,79948.81553071324,79335.17146928675,79641.9935,0.7705031409422048,249.8888177986605,0.34749432274270475,0.13497661113332526,False,5.144893534177697,-1.8764466285517327,True,0.20153618486454436,13.77406857694732,0.30196980834536014,0.7183619274152478,True,0.3132381281619451,-40.00662069262967,516.526469,0.35984827650749435,0,3,1,0.0010035634155337323,0.0006941739687271875,1
2024-11-10 17:00:00,79776.0,79795.85,79678.04,79678.04,153.10466,48.5181455733291,53.442935480522856,121.37649659429735,150.7875285386893,-29.411031944391937,79621.21807855913,79412.05780000001,79945.09825943377,79364.15974056623,79654.629,0.7293217307779275,240.45461652732848,-12.73680893380564,-4.601200454930137,False,-3.0880617906790917,-2.085691536031549,True,0.07136530037105947,12.231153251769138,0.26338604533570464,0.5402985845139507,True,0.3017827955197298,-36.14114778601322,449.6775549999999,0.3404765435969413,0,2,2,-0.00020064238186982437,0.0037293089113400214,1
2024-11-10 17:15:00,79678.04,79794.0,79648.0,79782.01,117.05591,59.29813964306212,57.357204212895645,120.10706233505334,144.6514352979621,-24.544372962908767,79635.83552596284,79425.2576,79923.96794025562,79433.49105974438,79678.7295,0.6155681492276303,233.70785820394786,10.779994069733021,3.91426873237279,False,4.8666589814831696,-1.6731631856085243,True,0.18355363897638113,13.301230228881469,0.2651271551719174,0.7105715969575179,True,0.29293302864135395,-38.13106580129801,415.310314,0.28185167999017796,0,3,1,0.001506489919911561,0.0034461936602362456,1
2024-11-10 17:30:00,79782.01,80349.0,79782.0,80200.01,1377.50164,79.75248426233023,68.84524923505708,151.08847922783752,145.9388440839372,5.149635143900326,79687.12411451168,79448.4172,80027.90616197241,79406.15183802761,79717.02900000001,0.7799517013420039,257.5144397608087,20.454344619268106,11.488045022161437,True,29.694008106809093,0.294083608080607,True,0.6436245393312091,20.97711838989344,0.30045521726477376,1.2768036045743139,True,0.32109028385508775,-11.001703958348628,456.032793,3.020619696924691,1,4,0,0.006130621581649598,0.006349537775684082,1
2024-11-10 17:45:00,80200.01,80703.1,80064.0,80333.01,1439.701699,83.01210758154701,71.50944025546914,184.24954967970552,153.60098520309086,30.648564476614666,79745.84101319245,79462.0172,80159.79003256859,79342.16896743141,79750.9795,1.0252175838632556,284.77055120646565,3.259623319216786,2.664191020412062,False,25.49892933271434,1.3164208374770978,True,0.7363004507161849,29.270107627176913,0.35718173687697985,1.2118584938884134,False,0.3544875901033282,27.37413203867692,507.38048295,2.8375188730000027,1,4,0,0.007032541865248224,0.009284745081287469,0
2024-11-10 18:00:00,80333.01,80875.0,80333.01,80712.01,1041.24352,89.04366788542225,77.49272994858802,238.3643535986339,170.55365888219947,67.81069471643443,79833.67455744768,79484.894,80385.16539635722,79228.59460364279,79806.88,1.4492118883916085,303.1433689774328,6.031560303875239,5.983289693118877,False,37.16213023981976,2.088034092111164,True,1.1002067077850346,43.62773420652375,0.43880106004504527,1.2825980093061893,False,0.375586444913753,53.25455117877226,544.77370395,1.9113321926864413,1,4,0,0.011733104158281075,0.012748442487898705,0
2024-11-10 18:15:00,80712.0,81069.99,80577.7,80840.0,1276.756802,90.4218035936573,79.10903365301012,288.2556175966747,194.09405062509455,94.16156697158016,79925.1586885888,79520.4108,80588.0911432065,79121.67185679347,79854.88149999999,1.8363552219572592,316.65384262190247,1.3781357082350496,1.6163037044220943,False,26.35087225514573,2.2036023350292897,True,1.1446224523315456,60.78812200593238,0.5089861640765035,1.1717850134184224,False,0.39170440700383774,76.19922609457399,588.0247385499999,2.1712637515507747,1,4,0,0.014583190048349664,0.014379621660493279,-1
